,customer_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFM_Score,customer_category,state,age_range
3035,3207,81,5,1263.28,3,3,4,334,Silver,NSW,"(54.5, 72.25]"
504,535,73,2,1261.57,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
862,915,28,5,1260.1299999999999,2,3,4,234,Gold,VIC,"(36.75, 54.5]"
536,568,91,7,1258.1,4,2,4,424,Silver,NSW,"(18.929, 36.75]"
2592,2738,59,5,1252.96,3,3,4,334,Silver,NSW,"(18.929, 36.75]"
2569,2714,8,5,1252.4600000000003,1,3,4,134,Diamond,NSW,"(54.5, 72.25]"
2053,2171,34,6,1251.3299999999997,2,3,4,234,Gold,NSW,"(36.75, 54.5]"
2988,3155,43,4,1250.08,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
2958,3123,0,4,1248.49,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
434,458,26,5,1247.24,2,3,4,234,Gold,NSW,"(36.75, 54.5]"
2893,3056,19,4,1246.69,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
700,742,10,6,1246.1099999999997,1,3,4,134,Diamond,NSW,"(36.75, 54.5]"
1027,1092,202,5,1245.27,4,3,4,434,Bronze,VIC,"(36.75, 54.5]"
3247,3440,32,5,1243.6499999999999,2,3,4,234,Gold,VIC,"(54.5, 72.25]"
2779,2933,95,5,1241.68,4,3,4,434,Bronze,NSW,"(54.5, 72.25]"
1686,1784,71,4,1239.2799999999997,3,4,4,344,Silver,VIC,"(54.5, 72.25]"
3044,3216,0,4,1236.19,1,4,4,144,Platinum,VIC,"(36.75, 54.5]"
1275,1350,116,2,1235.26,4,4,4,444,Bronze,VIC,"(54.5, 72.25]"
2984,3150,87,7,1234.13,4,2,4,424,Silver,NSW,"(36.75, 54.5]"
2432,2568,72,4,1232.9499999999998,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1518,1604,99,3,1225.77,4,4,4,444,Bronze,QLD,"(18.929, 36.75]"
1582,1671,43,4,1221.85,2,4,4,244,Gold,QLD,"(54.5, 72.25]"
601,635,39,6,1220.6100000000001,2,3,4,234,Gold,VIC,"(36.75, 54.5]"
1737,1836,166,2,1219.86,4,4,4,444,Bronze,QLD,"(36.75, 54.5]"
1047,1112,108,3,1217.23,4,4,4,444,Bronze,NSW,"(54.5, 72.25]"
1850,1955,78,3,1215.9199999999998,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
410,431,138,1,1215.34,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1266,1341,10,4,1213.75,1,4,4,144,Platinum,NSW,"(36.75, 54.5]"
3136,3317,87,4,1213.3099999999997,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2880,3041,124,2,1211.5700000000002,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
2971,3136,25,4,1210.2099999999998,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
3223,3416,122,3,1207.08,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
875,930,21,3,1206.71,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
1522,1608,12,3,1206.35,1,4,4,144,Platinum,QLD,"(18.929, 36.75]"
2329,2460,50,4,1204.2599999999998,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
2207,2330,4,3,1203.34,1,4,4,144,Platinum,NSW,"(36.75, 54.5]"
3067,3243,163,4,1202.87,4,4,4,444,Bronze,QLD,"(36.75, 54.5]"
584,618,308,2,1202.3899999999999,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
306,326,161,3,1201.25,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
1204,1277,55,3,1197.91,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1193,1265,7,4,1195.6099999999997,1,4,4,144,Platinum,NSW,"(36.75, 54.5]"
237,253,17,5,1191.29,1,3,4,134,Diamond,VIC,"(36.75, 54.5]"
2815,2972,56,4,1188.8799999999999,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1208,1281,87,3,1186.6099999999997,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2352,2486,229,2,1185.85,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
2664,2810,62,6,1185.7600000000002,3,3,4,334,Silver,VIC,"(36.75, 54.5]"
2663,2809,83,3,1182.96,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
1481,1565,9,2,1182.38,1,4,4,144,Platinum,VIC,"(54.5, 72.25]"
1565,1654,84,4,1179.6100000000004,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
212,226,116,2,1173.8600000000001,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
1079,1145,13,2,1172.58,1,4,4,144,Platinum,NSW,"(54.5, 72.25]"
461,488,27,7,1172.0999999999997,2,2,4,224,Platinum,NSW,"(36.75, 54.5]"
825,876,16,3,1171.02,1,4,4,144,Platinum,NSW,"(36.75, 54.5]"
2000,2115,47,2,1168.94,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
1677,1774,97,4,1168.7799999999997,4,4,4,444,Bronze,VIC,"(18.929, 36.75]"
3153,3339,38,6,1163.92,2,3,4,234,Gold,VIC,"(18.929, 36.75]"
1534,1621,82,5,1162.2399999999998,3,3,4,334,Silver,NSW,"(36.75, 54.5]"
2016,2131,101,6,1160.21,4,3,4,434,Bronze,VIC,"(18.929, 36.75]"
1668,1764,2,4,1154.06,1,4,4,144,Platinum,NSW,"(54.5, 72.25]"
1108,1175,218,2,1153.84,4,4,4,444,Bronze,VIC,"(54.5, 72.25]"
3279,3476,50,5,1152.36,3,3,4,334,Silver,NSW,"(18.929, 36.75]"
1276,1352,88,3,1151.6,4,4,4,444,Bronze,VIC,"(54.5, 72.25]"
1533,1620,216,2,1149.25,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2321,2452,9,4,1147.86,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
2474,2612,209,2,1145.41,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2448,2586,19,3,1145.04,2,4,4,244,Gold,QLD,"(18.929, 36.75]"
2428,2564,47,5,1144.35,3,3,4,334,Silver,VIC,"(36.75, 54.5]"
2530,2673,90,5,1142.5399999999997,4,3,4,434,Bronze,NSW,"(36.75, 54.5]"
692,734,89,3,1140.1499999999996,4,4,4,444,Bronze,QLD,"(36.75, 54.5]"
2859,3019,64,3,1138.5399999999997,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
484,512,95,4,1136.3400000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
3160,3348,129,3,1136.03,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
88,96,70,3,1135.25,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
2309,2440,53,4,1131.8,3,4,4,344,Silver,QLD,"(36.75, 54.5]"
1120,1187,58,4,1130.52,3,4,4,344,Silver,QLD,"(18.929, 36.75]"
1356,1434,124,2,1127.95,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
1139,1207,13,7,1126.0699999999997,1,2,4,124,Diamond,QLD,"(18.929, 36.75]"
3171,3359,97,4,1120.8700000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2123,2243,183,3,1115.15,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
2651,2797,75,6,1112.7300000000002,3,3,4,334,Silver,NSW,"(54.5, 72.25]"
2813,2970,98,4,1111.1100000000001,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
1168,1238,101,5,1110.0199999999998,4,3,4,434,Bronze,NSW,"(36.75, 54.5]"
257,276,3,6,1107.9499999999998,1,3,4,134,Diamond,NSW,"(18.929, 36.75]"
1485,1569,53,1,1103.43,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
352,373,223,1,1103.43,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
152,163,114,2,1101.28,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
2573,2719,10,3,1101.08,1,4,4,144,Platinum,NSW,"(54.5, 72.25]"
1172,1242,17,3,1100.8200000000002,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
770,816,53,4,1098.3999999999999,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
117,126,11,3,1096.46,1,4,4,144,Platinum,QLD,"(36.75, 54.5]"
699,741,148,5,1091.14,4,3,4,434,Bronze,NSW,"(36.75, 54.5]"
1853,1958,69,4,1090.7099999999998,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
144,155,8,3,1088.4199999999998,1,4,4,144,Platinum,QLD,"(36.75, 54.5]"
2719,2867,95,5,1087.18,4,3,4,434,Bronze,VIC,"(54.5, 72.25]"
956,1016,66,6,1087.02,3,3,4,334,Silver,NSW,"(36.75, 54.5]"
2547,2690,109,4,1082.15,4,4,4,444,Bronze,NSW,"(54.5, 72.25]"
1021,1085,64,4,1081.65,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
2638,2784,74,3,1075.06,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
2130,2250,124,3,1074.88,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
559,592,199,4,1071.53,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
2900,3063,92,5,1065.54,4,3,4,434,Bronze,NSW,"(18.929, 36.75]"
469,497,59,4,1061.48,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
391,412,27,3,1055.03,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
1035,1100,45,3,1051.23,3,4,4,344,Silver,QLD,"(54.5, 72.25]"
1491,1575,86,4,1050.28,4,4,4,444,Bronze,VIC,"(18.929, 36.75]"
38,45,43,3,1048.1499999999999,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
2104,2224,287,3,1041.01,4,4,4,444,Bronze,QLD,"(36.75, 54.5]"
1736,1835,25,6,1039.0299999999997,2,3,4,234,Gold,QLD,"(36.75, 54.5]"
904,961,64,3,1035.3100000000002,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
3017,3187,63,5,1034.6999999999998,3,3,4,334,Silver,NSW,"(36.75, 54.5]"
974,1034,104,2,1033.56,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
2263,2389,8,3,1030.19,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
1947,2056,54,2,1028.4599999999998,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
413,434,297,2,1027.8899999999999,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
253,271,202,2,1026.2700000000002,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
247,264,48,4,1025.2999999999997,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
2545,2688,88,3,1017.75,4,4,4,444,Bronze,NSW,"(54.5, 72.25]"
1799,1900,67,4,1017.2399999999998,3,4,4,344,Silver,QLD,"(54.5, 72.25]"
1805,1907,110,4,1014.0699999999998,4,4,4,444,Bronze,QLD,"(54.5, 72.25]"
1210,1283,93,2,1012.1,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
811,861,54,5,1009.34,3,3,4,334,Silver,NSW,"(54.5, 72.25]"
330,350,4,6,1008.7100000000002,1,3,4,134,Diamond,NSW,"(54.5, 72.25]"
3068,3244,21,4,1007.13,2,4,4,244,Gold,QLD,"(36.75, 54.5]"
2588,2734,55,3,999.03,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
1652,1747,190,4,995.3799999999999,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
3267,3463,57,4,993.92,3,4,4,344,Silver,QLD,"(18.929, 36.75]"
3103,3281,59,2,987.8200000000002,3,4,4,344,Silver,QLD,"(54.5, 72.25]"
362,383,51,3,987.4899999999999,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
2699,2846,15,4,986.7099999999999,1,4,4,144,Platinum,VIC,"(18.929, 36.75]"
2077,2196,71,5,985.4700000000004,3,3,4,334,Silver,VIC,"(36.75, 54.5]"
1923,2032,5,2,978.76,1,4,4,144,Platinum,VIC,"(36.75, 54.5]"
1386,1466,33,3,978.4200000000001,2,4,4,244,Gold,VIC,"(54.5, 72.25]"
2565,2710,8,4,977.4100000000001,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
658,699,55,3,976.2399999999999,3,4,4,344,Silver,QLD,"(36.75, 54.5]"
2410,2546,19,4,974.54,2,4,4,244,Gold,NSW,"(54.5, 72.25]"
1341,1419,22,5,972.7900000000002,2,3,4,234,Gold,NSW,"(36.75, 54.5]"
1203,1276,100,2,969.9100000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2349,2483,69,5,969.6500000000001,3,3,4,334,Silver,VIC,"(36.75, 54.5]"
2181,2303,144,2,969.6199999999999,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
66,74,28,3,966.5200000000001,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
2276,2403,150,5,965.8499999999999,4,3,4,434,Bronze,NSW,"(54.5, 72.25]"
1688,1786,174,2,963.6199999999999,4,4,4,444,Bronze,VIC,"(54.5, 72.25]"
1126,1193,36,4,962.2199999999999,2,4,4,244,Gold,VIC,"(54.5, 72.25]"
2236,2362,45,3,959.32,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
1632,1724,103,4,958.58,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1088,1154,131,6,958.3100000000001,4,3,4,434,Bronze,NSW,"(54.5, 72.25]"
1353,1431,19,4,955.44,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
321,341,134,2,955.0799999999999,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
3128,3308,67,3,953.15,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
2793,2949,13,3,952.8999999999999,1,4,4,144,Platinum,VIC,"(18.929, 36.75]"
2746,2895,258,2,950.56,4,4,4,444,Bronze,VIC,"(54.5, 72.25]"
1198,1271,187,2,950.1199999999999,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1972,2086,98,3,949.58,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
764,810,68,4,945.1599999999999,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
924,982,55,6,943.9300000000001,3,3,4,334,Silver,NSW,"(18.929, 36.75]"
3059,3234,149,2,943.2,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2568,2713,0,3,942.6899999999999,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
640,677,71,5,940.36,3,3,4,334,Silver,QLD,"(36.75, 54.5]"
377,398,12,7,938.4999999999999,1,2,4,124,Diamond,QLD,"(36.75, 54.5]"
488,518,261,3,938.2500000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2455,2593,60,4,937.8199999999999,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1156,1226,24,5,937.4400000000005,2,3,4,234,Gold,QLD,"(36.75, 54.5]"
899,956,173,3,936.9799999999998,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
1196,1269,211,3,935.0600000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1395,1476,24,2,930.46,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
1641,1734,25,2,923.0,2,4,4,244,Gold,VIC,"(36.75, 54.5]"
1158,1228,132,4,922.34,4,4,4,444,Bronze,QLD,"(36.75, 54.5]"
3155,3341,49,4,921.6200000000001,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
2928,3092,160,3,920.72,4,4,4,444,Bronze,NSW,"(54.5, 72.25]"
1221,1294,176,3,917.3199999999999,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
735,778,245,4,916.3199999999999,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
95,103,49,5,913.3199999999999,3,3,4,334,Silver,NSW,"(36.75, 54.5]"
1364,1442,53,3,911.28,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
3012,3182,84,4,909.45,3,4,4,344,Silver,VIC,"(18.929, 36.75]"
1808,1910,17,3,907.45,1,4,4,144,Platinum,VIC,"(18.929, 36.75]"
2644,2790,77,3,903.6600000000001,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
1460,1544,329,1,903.11,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
2574,2720,148,4,902.0399999999997,4,4,4,444,Bronze,NSW,"(54.5, 72.25]"
2976,3142,12,4,899.9999999999999,1,4,4,144,Platinum,NSW,"(36.75, 54.5]"
1015,1078,18,5,899.97,2,3,4,234,Gold,NSW,"(36.75, 54.5]"
2753,2902,196,2,899.7599999999998,4,4,4,444,Bronze,VIC,"(18.929, 36.75]"
2122,2242,170,3,898.8199999999999,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
1992,2107,64,2,892.5,3,4,4,344,Silver,QLD,"(36.75, 54.5]"
1138,1206,83,2,889.72,3,4,4,344,Silver,QLD,"(18.929, 36.75]"
1752,1851,285,2,881.1499999999999,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
1019,1083,266,2,880.99,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
1825,1928,34,2,879.4799999999999,2,4,4,244,Gold,VIC,"(54.5, 72.25]"
92,100,11,2,877.4,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
1376,1456,8,4,874.93,1,4,4,144,Platinum,VIC,"(54.5, 72.25]"
2014,2129,149,2,873.1199999999999,4,4,4,444,Bronze,QLD,"(18.929, 36.75]"
3072,3248,58,4,872.3900000000001,3,4,4,344,Silver,QLD,"(36.75, 54.5]"
372,393,146,2,866.5799999999999,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
2491,2631,27,3,866.46,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
833,885,7,3,863.6799999999998,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
1351,1429,31,6,861.6199999999999,2,3,4,234,Gold,NSW,"(36.75, 54.5]"
2549,2692,40,3,854.2399999999999,2,4,4,244,Gold,NSW,"(54.5, 72.25]"
1544,1632,281,2,853.1600000000001,4,4,4,444,Bronze,VIC,"(18.929, 36.75]"
828,879,76,4,852.5000000000001,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
1723,1822,2,5,848.7399999999999,1,3,4,134,Diamond,QLD,"(18.929, 36.75]"
712,755,95,3,847.22,4,4,4,444,Bronze,QLD,"(54.5, 72.25]"
3085,3263,23,5,843.7100000000003,2,3,4,234,Gold,NSW,"(54.5, 72.25]"
1109,1176,77,4,842.1499999999997,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
1294,1370,26,4,839.2700000000002,2,4,4,244,Gold,QLD,"(18.929, 36.75]"
2589,2735,148,2,836.04,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
179,191,105,1,834.9399999999999,4,4,4,444,Bronze,QLD,"(18.929, 36.75]"
2223,2348,60,4,831.6700000000001,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
525,557,181,2,830.3100000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1135,1203,7,1,830.2399999999999,1,4,4,144,Platinum,QLD,"(18.929, 36.75]"
2821,2978,147,3,827.71,4,4,4,444,Bronze,VIC,"(54.5, 72.25]"
259,278,248,1,827.1599999999999,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
1661,1757,229,1,827.1599999999999,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
506,537,49,3,825.7299999999999,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
2381,2516,83,3,825.2499999999999,3,4,4,344,Silver,QLD,"(36.75, 54.5]"
1437,1521,95,2,824.2700000000002,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
490,520,16,5,819.2600000000002,1,3,4,134,Diamond,NSW,"(36.75, 54.5]"
1289,1365,217,4,818.7200000000003,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
3290,3488,17,2,815.9499999999999,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
647,687,8,6,812.72,1,3,4,134,Diamond,VIC,"(36.75, 54.5]"
2693,2840,16,4,811.67,1,4,4,144,Platinum,VIC,"(36.75, 54.5]"
1134,1201,82,3,807.37,3,4,4,344,Silver,QLD,"(18.929, 36.75]"
1791,1892,107,5,804.8199999999999,4,3,4,434,Bronze,NSW,"(18.929, 36.75]"
2621,2767,48,3,803.97,3,4,4,344,Silver,QLD,"(18.929, 36.75]"
124,133,26,5,803.89,2,3,4,234,Gold,VIC,"(36.75, 54.5]"
776,822,328,1,802.26,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
2343,2477,40,1,802.26,2,4,4,244,Gold,NSW,"(54.5, 72.25]"
2652,2798,154,5,799.8499999999999,4,3,4,434,Bronze,NSW,"(54.5, 72.25]"
1315,1393,1,3,798.9,1,4,4,144,Platinum,NSW,"(18.929, 36.75]"
2494,2634,189,3,798.28,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
256,274,149,4,790.0600000000001,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
2443,2579,49,3,788.5,3,4,4,344,Silver,QLD,"(18.929, 36.75]"
2275,2402,78,3,788.2799999999997,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
153,164,198,3,786.1400000000001,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
2730,2878,0,3,784.91,1,4,4,144,Platinum,VIC,"(36.75, 54.5]"
3058,3233,80,3,781.4599999999998,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
847,900,12,4,780.7,1,4,4,144,Platinum,NSW,"(36.75, 54.5]"
1118,1185,9,3,773.8100000000003,1,4,4,144,Platinum,QLD,"(18.929, 36.75]"
1075,1141,133,5,772.0999999999999,4,3,4,434,Bronze,QLD,"(54.5, 72.25]"
2366,2500,23,3,766.4200000000001,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
1720,1819,252,2,763.9000000000001,4,4,4,444,Bronze,QLD,"(18.929, 36.75]"
1612,1703,3,4,761.47,1,4,4,144,Platinum,NSW,"(36.75, 54.5]"
996,1058,116,3,759.57,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1857,1962,93,2,758.6899999999999,4,4,4,444,Bronze,NSW,"(54.5, 72.25]"
1729,1828,150,3,757.2499999999999,4,4,4,444,Bronze,QLD,"(36.75, 54.5]"
2091,2211,111,3,753.26,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
3230,3423,77,4,751.3200000000002,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1584,1673,133,3,748.69,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2268,2394,90,1,745.94,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1004,1067,232,2,741.97,4,4,4,444,Bronze,NSW,"(54.5, 72.25]"
3087,3265,88,7,741.1299999999997,4,2,4,424,Silver,NSW,"(54.5, 72.25]"
2119,2239,32,2,736.73,2,4,4,244,Gold,NSW,"(18.929, 36.75]"
788,834,18,4,722.3,2,4,4,244,Gold,NSW,"(18.929, 36.75]"
1205,1278,64,4,721.51,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1259,1334,240,2,719.98,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
543,575,248,2,714.24,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1422,1504,5,5,713.22,1,3,4,134,Diamond,NSW,"(36.75, 54.5]"
1840,1945,115,3,710.0699999999999,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2362,2496,196,5,707.5600000000002,4,3,4,434,Bronze,NSW,"(36.75, 54.5]"
178,190,29,4,704.2800000000002,2,4,4,244,Gold,QLD,"(18.929, 36.75]"
2411,2547,184,3,703.8300000000002,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
813,863,69,4,703.62,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
157,169,61,3,696.26,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
3101,3279,297,1,690.49,4,4,4,444,Bronze,QLD,"(54.5, 72.25]"
1765,1865,99,1,690.49,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
2756,2905,8,4,689.7900000000001,1,4,4,144,Platinum,VIC,"(18.929, 36.75]"
1809,1911,61,2,689.11,3,4,4,344,Silver,VIC,"(18.929, 36.75]"
460,487,139,2,687.5100000000001,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
2761,2911,283,2,687.5100000000001,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
1325,1403,164,2,685.4300000000001,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
1094,1160,163,3,684.5199999999999,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
143,154,23,5,683.6300000000002,2,3,4,234,Gold,QLD,"(36.75, 54.5]"
1044,1109,208,3,683.2,4,4,4,444,Bronze,VIC,"(54.5, 72.25]"
1595,1685,25,2,677.1800000000001,2,4,4,244,Gold,VIC,"(54.5, 72.25]"
3004,3172,55,4,676.9799999999999,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
2974,3140,40,3,673.21,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
2612,2758,79,3,670.1500000000001,3,4,4,344,Silver,VIC,"(36.75, 54.5]"
1153,1222,51,3,667.99,3,4,4,344,Silver,QLD,"(36.75, 54.5]"
322,342,93,4,667.1499999999999,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1032,1097,188,3,666.7899999999998,4,4,4,444,Bronze,QLD,"(54.5, 72.25]"
2978,3144,64,3,665.17,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
2863,3023,132,4,661.9399999999999,4,4,4,444,Bronze,QLD,"(36.75, 54.5]"
2209,2332,31,4,651.6399999999998,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
53,60,200,2,647.22,4,4,4,444,Bronze,QLD,"(18.929, 36.75]"
2794,2950,75,3,645.9899999999999,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1531,1618,28,2,643.43,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
1309,1387,215,1,641.64,4,4,4,444,Bronze,QLD,"(18.929, 36.75]"
358,379,145,2,640.9300000000001,4,4,4,444,Bronze,NSW,"(18.929, 36.75]"
1501,1587,77,5,635.72,3,3,4,334,Silver,NSW,"(36.75, 54.5]"
1707,1805,90,4,634.65,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
858,911,56,5,633.3499999999999,3,3,4,334,Silver,NSW,"(36.75, 54.5]"
1336,1414,18,2,630.21,2,4,4,244,Gold,QLD,"(18.929, 36.75]"
1623,1715,102,3,629.2900000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
1269,1344,21,3,628.5699999999999,2,4,4,244,Gold,NSW,"(36.75, 54.5]"
491,521,154,2,624.9000000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
263,282,69,2,624.1500000000001,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
1160,1230,76,2,617.98,3,4,4,344,Silver,NSW,"(18.929, 36.75]"
2936,3101,61,4,614.6199999999998,3,4,4,344,Silver,NSW,"(54.5, 72.25]"
271,291,40,2,605.01,2,4,4,244,Gold,QLD,"(54.5, 72.25]"
2192,2315,152,5,600.7599999999998,4,3,4,434,Bronze,QLD,"(36.75, 54.5]"
2011,2126,25,4,594.06,2,4,4,244,Gold,QLD,"(18.929, 36.75]"
2618,2764,51,3,593.5599999999998,3,4,4,344,Silver,NSW,"(36.75, 54.5]"
938,998,321,2,585.45,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
1413,1495,3,2,575.15,1,4,4,144,Platinum,QLD,"(36.75, 54.5]"
3060,3235,222,1,574.6200000000001,4,4,4,444,Bronze,NSW,"(36.75, 54.5]"
704,747,35,2,571.3799999999999,2,4,4,244,Gold,NSW,"(18.929, 36.75]"
1407,1489,82,5,566.5499999999998,3,3,4,334,Silver,QLD,"(36.75, 54.5]"
766,812,197,2,566.34,4,4,4,444,Bronze,VIC,"(36.75, 54.5]"
